variant_id,question,answer
1984-10::1984_prompt03_s02,"In a math contest with an Algebra section and a Geometry section, there are 24 problems in Algebra and 20 in Geometry. A student's final score s is computed by the formula s = 50 + 5c_A + 9c_B - w, where c_A and c_B are the numbers of correct answers in Algebra and Geometry, respectively, and w is the total number of wrong answers. Students are not penalized for problems left unanswered. Alex told Jordan his score, which was over 310. From this score, Jordan was able to uniquely determine the pair (c_A, c_B). If Alex's score had been any lower, but still over 310, Jordan could not have determined this pair. What was Alex's score?",333
1984-10::1984_prompt04_s01,"In a math contest with 42 problems, one's score, `s`, is computed by the formula `s = 126 + 4*c - 3*w`, where `c` is the number of correct answers and `w` is the number of wrong answers. Mary told John her score, which was over 249. From this, John was able to determine the number of problems Mary solved correctly. If Mary's score had been any lower, but still over 249, John could not have determined this. What was Mary's score?",253
1984-10::1984_prompt04_s02,"In a math contest with 45 problems, one's score, `s`, is computed by the formula `s = 135 + 4*c - 3*w`, where `c` is the number of correct answers and `w` is the number of wrong answers. Mary told John her score, which was over 270. From this, John was able to determine the number of problems Mary solved correctly. If Mary's score had been any lower, but still over 270, John could not have determined this. What was Mary's score?",274
1984-11::1984_prompt01_s01,"A group of 14 students, consisting of 6 computer science majors, 3 physics majors, and 5 mathematics majors, are arranged in a single file line for a picture. The arrangement of students is chosen uniformly at random. The arrangement is called 'well-separated' if no two computer science majors have 0 or fewer students of other majors standing between them. If the probability of having a well-separated arrangement is $\frac{m}{n}$ in lowest terms, what is the value of $m+n$?",147
1984-11::1984_prompt01_s02,"A group of 14 students, consisting of 6 computer science majors, 5 physics majors, and 3 mathematics majors, are arranged in a single file line for a picture. The arrangement of students is chosen uniformly at random. The arrangement is called 'well-separated' if no two computer science majors have 0 or fewer students of other majors standing between them. If the probability of having a well-separated arrangement is $\frac{m}{n}$ in lowest terms, what is the value of $m+n$?",147
1984-11::1984_prompt01_s03,"A group of 15 students, consisting of 4 computer science majors, 6 physics majors, and 5 mathematics majors, are arranged in a single file line for a picture. The arrangement of students is chosen uniformly at random. The arrangement is called 'well-separated' if no two computer science majors have 1 or fewer students of other majors standing between them. If the probability of having a well-separated arrangement is $\frac{m}{n}$ in lowest terms, what is the value of $m+n$?",71
1984-11::1984_prompt01_s04,"A group of 11 students, consisting of 3 computer science majors, 5 physics majors, and 3 mathematics majors, are arranged in a single file line for a picture. The arrangement of students is chosen uniformly at random. The arrangement is called 'well-separated' if no two computer science majors have 0 or fewer students of other majors standing between them. If the probability of having a well-separated arrangement is $\frac{m}{n}$ in lowest terms, what is the value of $m+n$?",83
1984-11::1984_prompt01_s05,"A group of 22 students, consisting of 5 computer science majors, 9 physics majors, and 8 mathematics majors, are arranged in a single file line for a picture. The arrangement of students is chosen uniformly at random. The arrangement is called 'well-separated' if no two computer science majors have 2 or fewer students of other majors standing between them. If the probability of having a well-separated arrangement is $\frac{m}{n}$ in lowest terms, what is the value of $m+n$?",211
1984-12::1984_prompt05_s01,"A mysterious function $f(x)$, defined for all real numbers, is known to exhibit strange symmetries. It is symmetric about the line $x=14$, satisfying $f(14+x) = f(14-x)$, but anti-symmetric about the point $(21, 0)$, satisfying $f(21+x) = -f(21-x)$. A spy has discovered that $x=21$ is a root, i.e., $f(21)=0$. What is the minimum number of roots that $f(x)=0$ must have in the interval $[-291, 291]$?",42
1984-12::1984_prompt05_s02,"A mysterious function $f(x)$, defined for all real numbers, is known to exhibit strange symmetries. It is symmetric about the line $x=10$, satisfying $f(10+x)=f(10-x)$, and anti-symmetric about the point $(20,0)$, satisfying $f(20+x)=-f(20-x)$. A spy has discovered that $x=-8$ is a root, i.e., $f(-8)=0$. What is the minimum number of roots of $f(x)=0$ in the interval $[-482,482]$ that are not multiples of $20$?",96
1984-12::1984_prompt05_s04,"A mysterious function $f(x)$, defined for all real numbers, is known to exhibit strange symmetries. It is symmetric about the line $x=11$, satisfying $f(11+x) = f(11-x)$, but anti-symmetric about the point $(15, 0)$, satisfying $f(15+x) = -f(15-x)$. A spy has discovered that $x=23$ is a root, i.e., $f(23)=0$. What is the minimum number of roots that $f(x)=0$ must have in the interval $[-221, 221]$?",55
1984-12::1984_prompt05_s05,"A mysterious function $f(x)$, defined for all real numbers, is known to exhibit strange symmetries. It is symmetric about the line $x=11$, satisfying $f(11+x) = f(11-x)$, but anti-symmetric about the point $(17, 0)$, satisfying $f(17+x) = -f(17-x)$. A spy has discovered that $x=-1$ is a root, i.e., $f(-1)=0$. What is the minimum number of roots that $f(x)=0$ must have in the interval $[-353, 353]$?",118
1984-12::1984_prompt08_s01,"A function $f$ is defined for all real numbers and satisfies $f(17+x)=f(17-x)$, $f(32+x)=f(32-x)$, and $f(56+x)=f(56-x)$ for all real $x$. It is also known that $f(1)=0$, $f(45)=0$, and $f(4)=0$. What is the least number of roots the equation $f(x)=0$ must have in the interval $-210 \leq x \leq 210$?",281
1984-13::1984_prompt01_s04,"Let $A=\{n^2+n+1\mid n=4,5,\ldots,143\}=\{21,31,43,\ldots,20593\}$. Let $S$ be the sum of the inverse cotangents of the numbers in $A$; that is, $S=\sum_{x\in A}\operatorname{arccot}(x)$. Find the value of $140\cot(S)$.",577
1984-13::1984_prompt03_s01,Let \(Q(k)=17k^2+77k+83\). Compute the value of \[5\cdot \cot\left(\sum_{k=5}^{9} \cot^{-1}(Q(k))\right).\],1353
1984-13::1984_prompt03_s02,Let \(Q(k) = 34k^2 + 60k + 18\). Compute the value of \(3 \cdot \cot\left(\sum_{k=3}^{5} \cot^{-1}(Q(k))\right)\).,734
1984-13::1984_prompt03_s03,"Let $Q(k)=26k^2+36k+6$. Compute the value of $3\cdot\cot\left(\sum_{k=4}^{6}\cot^{-1}(Q(k))\right)$, where $\cot^{-1}$ denotes the principal inverse cotangent.",784
1984-13::1984_prompt06_s01,"Let a sum be defined by \[S=\sum_{k=-2}^{3}\arccot(13k^2+101k+193),\] where \(\arccot\) takes values in \((0,\pi)\). Compute the value of \(78\cdot\cot(S)\).",1729
1984-14::1984_prompt02_s01,Let $S$ be the set of composite positive integers of the form $6k+1$ for some nonnegative integer $k$. What is the largest integer congruent to $2 \pmod{6}$ that cannot be written as the sum of two elements of $S$?,152
1984-14::1984_prompt02_s02,Let $S$ be the set of composite positive integers of the form $8k+5$ for some nonnegative integer $k$. What is the largest positive integer congruent to $2 \pmod{8}$ that cannot be written as the sum of two elements of $S$?,82
1984-14::1984_prompt02_s03,Let $S$ be the set of composite positive integers of the form $4k+3$ for some nonnegative integer $k$. What is the largest integer congruent to $2$ modulo $4$ that cannot be written as the sum of two elements of $S$?,58
1984-14::1984_prompt02_s04,Let $S$ be the set of composite integers of the form $7k+4$ for some non-negative integer $k$. What is the largest positive integer congruent to $1$ modulo $7$ that cannot be written as the sum of two elements of $S$?,15
1984-14::1984_prompt02_s05,"Let $S$ be the set of composite integers of the form $3k+1$ for some nonnegative integer $k$. Among the integers congruent to $2\pmod 3$, what is the largest integer that cannot be written as the sum of two elements of $S$?",23
1984-1::1984_prompt01_s01,"Let $a_1, a_2, a_3, \ldots$ be an arithmetic progression of real numbers. The sum of the first 24 terms is 72, and the sum of the first 21 terms is 126.
Let $S_j$ be the sum of all terms $a_i$ in this progression such that $1 \le i \le 25$ and $i \equiv j \pmod{5}$.
There is a unique integer $k$ in the range $1 \le k \le 5$ for which $S_k = 0$. Find this value of $k$.",4
1984-1::1984_prompt01_s02,"Let $a_1, a_2, a_3, \ldots$ be an arithmetic progression of real numbers. The sum of the first 57 terms is -2280, and the sum of the first 58 terms is -2262.
Let $S_j$ be the sum of all terms $a_i$ in this progression such that $1 \le i \le 91$ and $i \equiv j \pmod{13}$.
There is a unique integer $k$ in the range $1 \le k \le 13$ for which $S_k = 0$. Find this value of $k$.",10
1984-1::1984_prompt01_s03,"Let $a_1, a_2, a_3, \ldots$ be an arithmetic progression of real numbers. The sum of the first 55 terms is 440, and the sum of the first 41 terms is 902.
Let $S_j$ be the sum of all terms $a_i$ in this progression such that $1 \le i \le 65$ and $i \equiv j \pmod{13}$.
There is a unique integer $k$ in the range $1 \le k \le 13$ for which $S_k = 0$. Find this value of $k$.",6
1984-1::1984_prompt01_s04,"Let $a_1, a_2, a_3, \ldots$ be an arithmetic progression of real numbers. The sum of the first 56 terms is 756, and the sum of the first 41 terms is 1476.
Let $S_j$ be the sum of all terms $a_i$ in this progression such that $1 \le i \le 65$ and $i \equiv j \pmod{13}$.
There is a unique integer $k$ in the range $1 \le k \le 13$ for which $S_k = 0$. Find this value of $k$.",7
1984-1::1984_prompt01_s05,"Let $a_1, a_2, a_3, \ldots$ be an arithmetic progression of real numbers. The sum of the first 31 terms is -248, and the sum of the first 24 terms is -528.
Let $S_j$ be the sum of all terms $a_i$ in this progression such that $1 \le i \le 35$ and $i \equiv j \pmod{7}$.
There is a unique integer $k$ in the range $1 \le k \le 7$ for which $S_k = 0$. Find this value of $k$.",4
1984-2::1984_prompt02_s01,Let $S$ be the set of positive integers whose decimal representation consists only of the digits $9$ and $0$. Find the smallest integer $n \in S$ that is divisible by $82500$. What is the value of the integer $n/82500$?,12
1984-2::1984_prompt02_s02,Let $S$ be the set of positive integers whose decimal representation consists only of the digits $5$ and $0$. Find the smallest integer $n \in S$ that is divisible by $315000$. What is the value of the integer $n/315000$?,17635097
1984-2::1984_prompt02_s03,Let $S$ be the set of positive integers whose decimal representation consists only of the digits $6$ and $0$. Find the smallest integer $n \in S$ that is divisible by $468$. What is the value of the integer $n/468$?,1295
1984-2::1984_prompt02_s04,Let $S$ be the set of positive integers whose decimal representation consists only of the digits $5$ and $0$. Find the smallest integer $n \in S$ that is divisible by $15750$. What is the value of the integer $n/15750$?,35270194
1984-2::1984_prompt02_s05,Let $S$ be the set of positive integers whose decimal representation consists only of the digits $5$ and $0$. Find the smallest integer $n \in S$ that is divisible by $1680$. What is the value of the integer $n/1680$?,300625
1984-3::1984_prompt02_s01,"An $n$-dimensional gemstone is in the shape of a simplex $S$. A gem cutter makes $n+1$ cuts, each parallel to one of the $(n-1)$-dimensional faces of $S$, with one cut associated to each vertex, producing $n+1$ corner simplices. Let $r_i$ be the linear similarity ratio of the $i$th corner simplex to $S$, and suppose $r_1+r_2+\dots+r_{n+1}=1$. For $n=4$, the volumes of the 5 corner simplices are $16,81,256,625,1296$. Find the volume of $S$.",160000
1984-3::1984_prompt02_s02,"An n-dimensional gemstone is in the shape of a simplex S. A gem cutter makes n+1 cuts, each parallel to one of the (n-1)-dimensional faces of S, with a different cut associated with each vertex. This cuts off n+1 smaller simplices from the corners of S. Let t_i be the linear scale factor of the simplex cut from the i-th vertex relative to S, and suppose t_1+t_2+\cdots+t_{n+1}=1. For n=4, the volumes of the five corner simplices are 256, 625, 1296, 2401, and 4096. Find the volume of S.",810000
