variant_id,question,answer
20_prompt01_s05,"In three or more dimensions, consider the following hyperplane arrangement in R^6. There are exactly 6 axis-parallel families: for each i in {1,...,6}, the family consists of all hyperplanes of the form x_i = constant, with the family sizes given (in order i=1 to i=6) by 4, 5, 4, 2, 2, 3. In addition, there are 4 oblique families of hyperplanes whose normals are mutually non-parallel and not parallel to any coordinate axis, with respective family sizes 2, 3, 1, 2. Assume general position in the following precise sense: within any selection of at most 6 distinct families, the set of normal directions is linearly independent, and within each family all hyperplanes are distinct and parallel. Under these hypotheses, how many regions does this entire collection of hyperplanes partition R^6 into? Give your answer as an integer.",124880
21_prompt02_s01,"Let R be the planar region defined by min{|x - 6|, |x + 6|} + 2|y| ≤ 4. Consider the image set S = { (3y - 4) / (-2x - 2) : (x, y) ∈ R }. Assume S has finite total length (its Lebesgue measure on the real line), and write this total length as m/p in lowest terms. Find m + p.",26
21_prompt02_s02,"Let R be the planar region defined by
\[
\min\{|x-6|,|x+6|\}+2|y|\le 3.
\]
Consider the image set
\[
S=\left\{\frac{3y-2}{-x-1}:(x,y)\in R\right\}.
\]
Write the total length of S (its Lebesgue measure on the real line) as \(m/p\) in lowest terms. Find \(m+p\).",113
21_prompt02_s05,"Let R be the planar region defined by min{|x - 2|, |x + 2|} + |y| ≤ 1. Consider the image set S = { (3y - 4)/(6 - x) : (x, y) ∈ R }. Assume S has finite total length (its Lebesgue measure on the real line), and write this total length as m/p in lowest terms. Find m + p.",21
21_prompt07_s04,"Let S = { (-2x + 6y + 4) / (5x + 35) | min{|x - 2|, |x + 2|} + 4|y + 3| <= 4 }, where x and y are real numbers. (Since every feasible x satisfies -6 <= x <= 6, the denominator is positive.) Define the length of S as max(S) - min(S). If this length equals m/p in lowest terms, find m + p.",37
21_prompt07_s05,"Let S = { (6x + 3y + 8) / (6x + 27) | min{|x - 3|, |x + 3|} + |y - 3| ≤ 1 }, where x and y are real numbers. (Note that 6x + 27 is positive for every feasible (x, y).) Define the length of S as max(S) − min(S). If this length equals m/p in lowest terms, find m + p.",188
22_prompt01_s01,"In three-dimensional space, let ABCD be an isosceles trapezoid inscribed in a sphere with center O, where AB ∥ CD, AB = 4, CD = 6, and AD = BC = 5.0990195135927845. Points E and F vary on segments AD and BC, respectively. It is known that the minimum possible value of the dot product of vectors OE and OF over all such choices of E and F equals -10. Determine the least integer that is greater than the volume of the sphere.",244
22_prompt01_s02,"In three-dimensional space, let ABCD be an isosceles trapezoid inscribed in a sphere with center O, where AB ∥ CD, AB = 8, CD = 10, and AD = BC = 9.055385138137417. Points E and F vary on segments AD and BC, respectively. It is known that the minimum possible value of the dot product of vectors OE and OF over all such choices of E and F equals -39. Determine the least integer that is greater than the volume of the sphere.",1141
22_prompt01_s03,"In three-dimensional space, let ABCD be an isosceles trapezoid inscribed in a sphere with center O, where AB ∥ CD, AB = 2, CD = 12, and AD = BC = 8.602325267042627. Points E and F vary on segments AD and BC, respectively. It is known that the minimum possible value of the dot product of vectors OE and OF over all such choices of E and F equals -34. Determine the least integer that is greater than the volume of the sphere.",982
22_prompt01_s04,"In three-dimensional space, let ABCD be an isosceles trapezoid inscribed in a sphere with center O, where AB ∥ CD, AB = 6, CD = 10, and AD = BC = 8.246211251235321. Points E and F vary on segments AD and BC, respectively. It is known that the minimum possible value of the dot product of vectors OE and OF over all such choices of E and F equals -26. Determine the least integer that is greater than the volume of the sphere.",982
22_prompt01_s05,"In three-dimensional space, let ABCD be an isosceles trapezoid inscribed in a sphere with center O, where AB ∥ CD, AB = 6, CD = 10, and AD = BC = 8.246211251235321. Points E and F vary on segments AD and BC, respectively. It is known that the minimum possible value of the dot product of vectors OE and OF over all such choices of E and F equals -23. Determine the least integer that is greater than the volume of the sphere.",1100
23_prompt02_s01,"Consider circular necklaces with 21 positions colored using exactly 2 colors. Two necklaces are considered equivalent if one is a rotation of the other (reflections are not allowed). No color may appear in a run of 5 or more consecutive beads anywhere around the circle. Additionally, the necklace must use at least 2 distinct colors. How many such rotation-equivalence classes are there?",46032
23_prompt02_s02,"Consider circular necklaces with 14 positions colored using exactly 3 colors. Two necklaces are considered equivalent if one is a rotation of the other (reflections are not allowed). No color may appear in a run of 5 or more consecutive beads anywhere around the circle. Additionally, the necklace must use at least 3 distinct colors. How many such rotation-equivalence classes are there?",301116
23_prompt02_s03,"Consider circular necklaces with 22 positions colored using exactly 2 colors. Two necklaces are considered equivalent if one is a rotation of the other (reflections are not allowed). No color may appear in a run of 5 or more consecutive beads anywhere around the circle. Additionally, the necklace must use at least 2 distinct colors. How many such rotation-equivalence classes are there?",84739
23_prompt02_s04,"Consider circular necklaces with 22 positions colored using exactly 2 colors. Two necklaces are considered equivalent if one is a rotation of the other (reflections are not allowed). No color may appear in a run of 3 or more consecutive beads anywhere around the circle. Additionally, the necklace must use at least 2 distinct colors. How many such rotation-equivalence classes are there?",1810
23_prompt02_s05,"Consider circular necklaces with 18 positions colored using exactly 2 colors. Two necklaces are considered equivalent if one is a rotation of the other (reflections are not allowed). No color may appear in a run of 4 or more consecutive beads anywhere around the circle. Additionally, the necklace must use at least 2 distinct colors. How many such rotation-equivalence classes are there?",3243
24_prompt01_s02,"In the infinite unit square lattice (checkerboard) of grid spacing 1, a rectangle with side lengths 22/15 and 1/1 is dropped onto the plane with its center uniformly distributed modulo the lattice and its orientation chosen uniformly at random and independently of its position. Let p be the probability that this rectangle does not cover any lattice vertex. Compute floor(1000 * p).",0
24_prompt01_s03,"In the infinite unit square lattice (checkerboard) of grid spacing 1, a rectangle with side lengths 19/12 and 8/9 is dropped onto the plane with its center uniformly distributed modulo the lattice and its orientation chosen uniformly at random and independently of its position. Let p be the probability that this rectangle does not cover any lattice vertex. Compute floor(1000 * p).",28
24_prompt01_s04,"In the infinite unit square lattice (checkerboard) of grid spacing 1, a rectangle with side lengths 10/9 and 1/1 is dropped onto the plane with its center uniformly distributed modulo the lattice and its orientation chosen uniformly at random and independently of its position. Let p be the probability that this rectangle does not cover any lattice vertex. Compute floor(900 * p).",54
24_prompt02_s01,"Consider the infinite plane tiled by unit squares whose vertices lie at all integer lattice points. Define the forbidden set F to consist of all points whose coordinates are both integers or both congruent to 0.66667 modulo 1 (i.e., points of the form (i,j) and (i+0.66667, j+0.66667) for integers i,j). A closed, axis-aligned rectangle with side lengths 0.39842 and 0.74748 is dropped uniformly at random: the lower-left corner’s fractional parts are independent and uniform in [0,1), and the rectangle is independent of the tiling. Let p be the probability that this rectangle does not cover any point of F. Compute floor(1000·p).",436
24_prompt02_s02,"Consider the infinite plane tiled by unit squares whose vertices lie at all integer lattice points. Define the forbidden set F to consist of all points whose coordinates are both integers or both congruent to 0.66667 modulo 1 (i.e., points of the form (i,j) and (i+0.66667, j+0.66667) for integers i,j). A closed, axis-aligned rectangle with side lengths 0.64024 and 0.53553 is dropped uniformly at random: the lower-left corner’s fractional parts are independent and uniform in [0,1), and the rectangle is independent of the tiling. Let p be the probability that this rectangle does not cover any point of F. Compute floor(1000·p).",376
25_prompt03_s05,"Let x_1 <= x_2 <= ... <= x_60 be real numbers with x_1 + x_2 + ... + x_60 = 1. Set m = 30 and define
Q = ((sum_{i=1}^{60} |x_i - x_30| + sum_{i=1}^{60} |x_i - x_31|)^2 * sum_{1 <= i < j <= 60} (x_i - x_j)^2) / (sum_{i=1}^{60} x_i^2)^3.
Find the maximum possible value of Q.",128000
25_prompt05_s03,"Let real numbers \(x_1 \le x_2 \le \cdots \le x_{45}\) satisfy \(\sum_{i=1}^{45} x_i = 1\), where \(\alpha=45\) and \(m=(\alpha+1)/2=23\). Determine the exact maximum value of

\[
\frac{\left(\sum_{i=1}^{45} |x_i-x_m|\right)^2\left(\sum_{1\le i<j\le \alpha}(x_i-x_j)^2\right)}{\left(\sum_{i=1}^{45} x_i^2\right)^3}.
\]",13200
25_prompt07_s01,"In a math contest, 75 students stand in a line indexed 1 through 75. They each hold a real number x_1 <= x_2 <= ... <= x_75. The median entry x_{(75+1)/2} is fixed at 0, and the sum of squares satisfies sum_{i=1}^75 x_i^2 = 117. Determine the maximum possible value of the quantity:

( sum_{i=1}^75 |x_i - x_{(75+1)/2}| )^2 * sum_{1 <= i < j <= 75} (x_i - x_j)^2.

Give your final answer as an integer.",75973950
25_prompt07_s02,"In a math contest, 9 students stand in a line indexed 1 through 9. They each hold a real number x_1 <= x_2 <= ... <= x_9. The median entry x_{(9+1)/2} is fixed at 0, and the sum of squares satisfies sum_{i=1}^9 x_i^2 = 88. Determine the maximum possible value of the quantity:

( sum_{i=1}^9 |x_i - x_{(9+1)/2}| )^2 * sum_{1 <= i < j <= 9} (x_i - x_j)^2.

Give your final answer as an integer.",557568
25_prompt07_s03,"In a math contest, 15 students stand in a line indexed 1 through 15. They each hold a real number x_1 <= x_2 <= ... <= x_15. The median entry x_{(15+1)/2} is fixed at 0, and the sum of squares satisfies sum_{i=1}^15 x_i^2 = 134. Determine the maximum possible value of the quantity:

( sum_{i=1}^15 |x_i - x_{(15+1)/2}| )^2 * sum_{1 <= i < j <= 15} (x_i - x_j)^2.

Give your final answer as an integer.",3770760
